Modulation_Type,Bandwidth,Symbol_Rate,PAPR,Mod_Index,Spectral_Entropy,Freq_Variance,Phase
AM,3.090431384393225,2.465284484885042,1.2486141190217397,0.49499234154560734,3.645432427631766,0.1458629986098363,8.355940302362127
FM,18.15183232292753,2.7183453011186005,2.219934740194969,4.897066749681108,3.484344246094554,2.442508194859479,40.20471157221669
QPSK,15.950084216966989,2.2905522339076088,1.7567323131256272,1.218174976277972,3.7979765793381857,0.6898819862258677,0.0
PM,8.330746796251972,2.957799987222521,1.0579927214826077,1.990488868708515,3.223031842053095,0.9863202272490265,38.48154785316898
AM,4.915876197307277,1.3221483561389373,1.9804488986363928,0.7631887374917306,3.506755090492737,0.12631068136445786,7.634178142206718
FSK,9.983579342944378,1.6294083936797024,1.716446103412919,3.7661154584651344,3.115246472562705,1.9986322195602282,18.20583081787396
PM,7.30054367746897,1.6914216045502906,2.379852049655382,2.0608213759508067,3.5951129568941096,1.035029212768784,67.69759370889315
QAM,21.374154998264682,4.130962763660438,5.486168056004921,1.7307349024056866,4.6349985751891385,0.6532046020280602,48.86790640266188
BPSK,4.952095942938561,1.923542756936226,1.497943137879858,1.0998412211431141,2.0497944725983426,0.2489549782321562,180.0
QPSK,14.06172012911486,3.2123546115635353,1.438847809711364,1.9340768492714844,3.534739715413511,1.193726061462442,90.0
OFDM,39.62862405624012,7.274619016269405,9.123302851308537,1.6861957796855567,5.9022797990021,1.129004986098105,26.132271540882712
8PSK,16.56704347795948,4.081624141596151,1.1186453860643812,1.3184963132638785,4.027525923674599,1.6466317459653377,315.0
BPSK,3.454346873502689,1.388161447960317,1.0728705879369889,0.7299896132914453,2.9271359347474855,0.24045431972220904,180.0
FSK,8.776413829763113,3.4225959482658856,1.988472729759507,3.9670474434959258,2.808134884892894,1.3336587021003696,12.81424333807393
OFDM,32.713002118744164,6.80999619841638,7.245042648598253,1.5901667378127078,5.664757879755241,1.6205811231339908,221.86568022670676
QAM,25.009618263593644,4.662352828202136,5.9850862712128166,1.3556333218073557,4.857205279561024,0.8663890577506619,31.90904420151334
QPSK,19.29652877790556,2.0159083625570813,1.9218884855854572,1.0543869660015723,3.2657736568174354,1.014987854727833,180.0
AM,4.814129381662176,1.9588924574740116,1.9343756796404208,0.3924390785716696,2.5480493880769717,0.46829517427722245,0.7673951374525623
8PSK,20.93876225365221,4.16432639219674,1.6335328044971693,1.480812789296766,3.5891704771863835,0.8021632339062219,315.0
FSK,11.301864391211986,2.0246344289960128,1.9189505838201844,3.22038966329726,3.110402461953493,1.773721422280623,6.516249763335475
OFDM,39.56873676081753,8.244822612395478,8.384394110680383,1.4099797258865667,6.676965381131648,0.7777639082675887,199.74318853377886
AM,5.194461395680372,2.910823388158059,1.9068121500964483,0.8315008619020072,3.4246533720826764,0.19405532320790814,6.339032270481123
QAM,28.9541405806702,4.276741723627277,5.400336085322545,1.9483637310214803,4.72249938914721,0.6630524025951685,280.4742920926785
QPSK,19.934835217062492,2.9114267303136567,1.7139427112073777,1.7925911401965442,3.4941004157584397,1.356983805711376,0.0
BPSK,5.88155557761142,1.107823673851947,1.196706788175212,1.2339364547332843,3.3819296175201607,0.3510076423161862,180.0
BPSK,4.077726958730984,1.6907228942289687,1.4800942150049625,1.1409522198481756,2.9256147950093396,0.5320939583002604,180.0
PM,12.295038264293837,3.005123858873377,1.9922151532844306,2.797622186054843,4.175941180591527,1.280915252154526,85.63102613276087
QAM,20.531540854370796,5.218892814351344,2.498685820672807,1.0784686117440547,4.896554291661461,0.3683182778941184,262.0448579205334
AM,5.193107274984932,2.0023332571263444,1.3688979435205937,0.28449363620938883,3.4644805004117782,0.22840792422035988,2.6532407006466716
QAM,21.63291681997559,5.86320025268809,5.7888125968422735,1.8719923739971334,4.501324069422934,0.9007248704174404,179.14975626156902
BPSK,8.477075866492125,1.7078920306979333,1.0913194878508992,0.616245752689938,3.257598632730038,0.665959089318013,0.0
PM,11.581974082133666,1.810400466369527,1.7605714885715171,1.0374605841208397,3.5874028213823332,0.5748428214714051,58.50883080941295
PM,5.453313020479941,2.404040853204581,2.134725773649875,1.7378287467072402,4.0727579289143705,0.8694787236337332,55.39436648941118
QAM,21.088604466466553,4.065827537322347,4.431828735240181,1.9490970889284265,5.97944626510943,0.6389149731744013,168.50938359063542
8PSK,21.34088057614118,4.7479988510757885,1.8955674033851313,1.4968773916867955,3.9618644590001697,1.339601748513116,270.0
FM,14.521881045125864,2.181551637859108,1.5736331249234858,4.5717197467979815,3.41016316829215,2.150310658255867,15.959310336399696
BPSK,9.708089381499104,1.8546738702503016,1.0392462122334531,1.2197872624682846,2.5213698565362503,0.7969098842370756,0.0
8PSK,17.387384453625998,4.135781096610811,2.002151396011845,1.1925188718197979,4.209402769719331,0.7614065831411216,225.0
QAM,20.810749161472987,5.828462752688325,3.9632289978108113,1.44809111279592,5.946614159000753,0.9932689243887534,234.06412534596433
BPSK,6.543190599586417,1.5291631009556625,1.257223214067655,1.0694918385200096,2.028087070691586,0.6267363688823016,0.0
BPSK,3.8082884262452152,1.5702394424458008,1.2841805912178872,1.1824504201904,2.128096538202622,0.5759019843596579,0.0
PM,10.07002990496172,3.4333088817601918,2.0584689045445197,1.2378060353559868,3.88677718067411,1.4691165309407386,39.406166240100134
8PSK,20.096018888246125,3.365377869814684,1.1478652144845576,1.0597666076413463,3.5177149095089693,1.578116722105682,225.0
QAM,25.67821380500471,5.997446509075428,5.8122082888065645,1.6551089707147064,4.929149134080507,0.4065195012791907,185.61376989156685
QAM,23.81070676434422,5.549120499829175,3.669365893065303,1.9723654847799783,5.471480899786899,0.3108499416832247,316.7948489619011
QPSK,11.965865875819603,3.979099582649654,1.243281072862212,1.838192034783584,3.4703238255459796,0.934989238912728,270.0
PM,12.738257968923307,3.701652196103887,1.3916911923386204,1.190193338698228,3.205379329328415,1.292803534766244,56.149614679177546
BPSK,8.192483316227923,1.9308370315599106,1.0827598678024548,0.6442513141165915,2.812144091457495,0.5686601929010573,0.0
BPSK,7.192766454267129,1.1803797688750715,1.2398068770820416,1.158092560939668,2.6490596738730554,0.6076684014899588,180.0
QPSK,13.335995808422773,2.6072100941741847,1.410902058988588,1.0230896226822008,3.668525138446114,1.345105640980262,0.0
OFDM,30.920662722834372,9.94710238954223,7.054793021804268,1.126621121690773,5.739505015946056,1.607835560950335,105.80997488060365
BPSK,5.130760467863976,1.3010458656978905,1.2417886455740295,0.9045986661677845,2.556729569420262,0.5761831452836621,0.0
QAM,26.407333593074455,5.6268308286417374,3.397897983832677,1.5953107518434502,4.341287177504211,0.5179634358337266,7.297274042298936
8PSK,19.01009819772967,4.632251147307908,1.8500475952272717,1.828744265728477,3.7856586695828827,0.8851087304278452,180.0
AM,5.151983361122609,2.6680845358533407,1.0131333737099337,0.4835692962367093,3.4856333811546634,0.13119313319599335,5.673399295689356
PM,5.176165071411073,2.0899389427986286,1.4271879836000714,1.223719892692645,3.9473053646139906,0.742397876251889,46.657169977163306
8PSK,16.976065813908587,4.942131664214597,1.1531227699781696,1.175077945180508,3.6672337833660755,1.2860059530346195,90.0
FM,12.551113871664384,3.106073706917123,1.7636587650711912,3.893410688623396,3.2464926723590235,1.9826215350253957,36.207272547074695
AM,5.014173014474965,2.6178185921795523,1.908074402529591,0.8508892122768936,3.9478477577743893,0.26330072166605417,3.311657542220343
AM,4.34968756796428,2.3027431048264653,1.8154086413224757,0.41396430621949626,3.027182552738581,0.36480382584561866,5.51602865984094
8PSK,16.146812423786702,4.428526925643697,1.2613151422588214,1.1766234260245914,3.8583229285893834,1.3532902447594835,315.0
8PSK,16.836615387818856,3.0199072514267287,1.5659717165220683,1.4286455693151827,3.733867743637376,0.7536521640096907,225.0
OFDM,45.76410222143262,8.861128525308708,9.443179559440681,1.0095826877131557,6.932838633609197,1.0121183789411725,356.5432065931073
FSK,5.505557095373898,2.720158880262489,2.4393841216984473,3.7563816881519867,3.443585761782739,1.496028900070465,16.71290569259127
8PSK,19.632566043945026,3.1801477258937823,2.1958737034166282,1.551530652932283,4.200477469690142,1.1067423871913113,135.0
FM,19.425777318928873,2.3328388758632057,1.9385588764953818,2.456179183334097,4.584431807609549,1.1240905208436591,13.265265994053532
BPSK,6.599317266447079,1.4062748005595864,1.0224081553354036,1.4574915578709515,3.4293042805371257,0.3676137939444559,180.0
PM,6.925216409376017,2.6415095489876634,1.0314911062771808,1.311873278308465,4.172166905826658,1.262166558262047,77.38381750053
AM,3.3572130022035576,1.326279752455766,1.3335536146013145,0.9321129591847277,3.55095548601189,0.22964850893292788,0.8763581778273488
FSK,11.94277117079639,3.3825799007885538,2.43850399488736,2.2968202467652743,3.5195629439186424,1.3363757022541047,26.80276021982568
QAM,28.93889973946964,5.175974623218277,4.459594708108417,1.7163079820812244,5.764215514376506,0.36172604286859705,121.26937758339129
QPSK,19.097096653891775,3.912015849032403,1.1203804646651248,1.119107679788781,3.9348617942523623,0.7957719013825927,270.0
8PSK,15.356228657540987,3.551191869541298,1.832231712671186,1.4260361627395617,4.01687035165176,1.6172955966148854,315.0
FSK,5.71240715242599,3.2038614982477887,2.66228369614606,2.527468373890065,2.986351189561124,1.6033611865083583,21.19521995054778
AM,5.561087141943118,2.5098536732753893,1.517155970488958,0.6577101977322828,2.259785652597511,0.4362726034470329,7.869596829641969
OFDM,45.33541090282664,8.840142338408805,8.94807454583144,1.104619850549329,6.386901682195083,0.7726213740336405,35.285555475642745
QAM,23.942419878349163,4.613347943376152,3.6280431689492896,1.5739114060333979,4.856269689422189,0.4845021417409687,273.94679439389114
AM,5.439759472035061,2.30033836317534,1.5700377887853492,0.7628951952173504,2.6405173290259656,0.46970860939676506,1.152925720557787
PM,14.61234703892189,2.114262731211689,1.0136412704536288,1.8676160730366536,3.538455644530513,1.0390890052067938,77.80637163419073
OFDM,35.237010628168285,9.813288641865425,6.442946498041682,1.3050186488594682,5.071724796909317,0.7233308039356501,251.78295868768424
PM,10.390901450222476,1.9964574455652084,1.8092844152689744,1.3659954332041977,3.658105811265618,1.299560316242229,57.71515760463825
FSK,11.570457572030177,1.7710212049896779,2.2408782512532532,2.3052830618523403,2.7552220723078595,1.205668654343974,13.020606396459698
AM,3.098732390864818,1.5923486292032047,1.8709206608498987,0.21466093483615892,3.0905068925239405,0.3911302676695776,6.218560854845759
OFDM,34.74588553990302,6.757825812459906,8.43884595696747,1.5948770094341835,6.020196667349614,0.5065297872413967,199.88576276615944
8PSK,18.34577689112863,4.935198386640501,1.4281080150372332,1.1398545025178177,3.8984034149271385,1.194611312923544,90.0
PM,10.367186274062181,1.5601675958940135,1.380430253700984,1.621393315878344,4.4806328068221735,0.7955677384870337,83.79473092945712
OFDM,39.519519373194925,7.079350419271511,8.860917159105192,1.9571065528560325,6.381948302303128,1.8304008945638053,163.0886448964343
QPSK,18.430434366717034,3.421751255167085,1.5077772860695646,1.6258661096153681,3.7005069956788805,0.7530844032214269,270.0
QAM,29.503245389672735,4.930478630359872,4.8042687324395095,1.7370259057903539,5.324495095042961,0.6829805758300449,317.3932636469318
PM,5.611029564866036,3.6113909392804007,2.010971908474826,2.6985172529992933,3.2078211636670413,0.5307529405097163,86.06247242295008
BPSK,8.667566324493162,1.8232099421806358,1.3543526002745014,0.631262211092871,3.0010979368412114,0.7334519499961194,0.0
FSK,9.135168543785989,2.3857166191588384,1.6234078360143096,3.784051138059947,3.8037742959707654,2.497282118327372,19.629578537460336
BPSK,8.159748862823124,1.7939953108692825,1.17828652132203,1.2671846143991405,3.4676200914844055,0.6190365475645653,180.0
QAM,27.163597857109746,5.801589400525739,2.5150461747038944,1.2652946755847214,5.83859243065781,0.962363030311169,174.29008576246022
AM,3.9846052516128525,1.9355525299720695,1.6817284370551344,0.9294196376193142,3.6508738312099966,0.2802388516414399,3.877831574463789
QAM,27.68081407043537,4.778519572482204,5.219706713292167,1.9810023499572087,4.775644021150557,0.8915690582019402,355.8300569425083
OFDM,40.657712732817394,6.142013474874529,9.803364136916446,1.2753756814749446,5.032369337863782,0.6146660134254237,208.8701651692717
QAM,20.417247928535033,4.759252932825422,4.491044769360754,1.1118398048416123,4.626655664302631,0.5924324701371795,57.40563520323618
FM,10.465184963450687,3.0396707343102696,1.8718454591263134,2.2861214236940826,3.8478251749752648,2.8302814790347894,38.9676978661662
OFDM,31.570367794024047,8.33040696300947,8.559995614386992,1.000857290688216,6.959836637458591,1.1098513623510662,186.24355410931673
8PSK,24.94949986121942,3.934717369237838,1.8684152417113693,1.4950924499931562,3.9319334233634766,1.1103056135599152,0.0
BPSK,4.04038819105486,1.041935875075102,1.0315344776320654,1.4424999298728904,3.476806188701568,0.256986504829904,180.0
FSK,6.144206801560227,3.168457646737938,2.2444456374604225,3.2425235118510987,3.3098662986025094,2.123329658992931,12.978306082926515
PM,5.17620002729714,2.6142322215648455,2.361751643187156,1.6105330760245333,3.2939352317034345,1.426042746247107,36.32691832507765
AM,3.0393663766849004,1.6315707668797579,1.7798425810193168,0.7366861626645564,3.4634799471712103,0.42472430777567793,7.832357188779623
FM,16.408723774527125,3.927558272832607,2.9499339152396455,3.1333979786061317,4.179683823776436,1.2827147497767575,12.65826103828536
QAM,26.898820108350105,5.135522244595454,3.7186276887440077,1.818112546774591,5.588854944367494,0.8123594385544328,27.73160933535399
AM,5.631476124810159,1.2151574054277254,1.0379822209601952,0.3667889653942316,2.5721755564099382,0.14517063651555004,0.6569042934064673
PM,10.6548628333417,2.5976081511736324,1.1911645833551845,1.9286653052360685,3.246598957762891,1.2306636217260567,88.41890196861738
OFDM,38.61951049533685,6.553815414628021,9.882221145901994,1.1295786640840797,5.223253617027082,1.1887594125069507,237.19941567609555
OFDM,33.85034044393806,9.275853472109905,7.452413282438204,1.194320973383907,5.7301697550137405,0.8218313114641864,187.0011856124426
QAM,20.5391668378977,5.146627489143044,4.7543980827019805,1.3261497171193617,5.2271683697117535,0.33651006159733043,35.74560466684931
QPSK,11.456930888300366,3.1597911964555685,1.3837267594912732,1.0935853410707597,3.3998664630365942,0.7093481159678516,0.0
FM,13.6443624477074,2.294060018430292,2.02440259860643,2.6731350017905564,4.591558003276772,2.9667351207298904,11.019655561190698
AM,3.3141154705872644,2.433492765820155,1.2996978313800045,0.33309017944937747,2.2954470567942633,0.22596381901068652,5.926780659137455
OFDM,33.751955035427486,9.108574274090184,9.705968865469195,1.815621030775491,6.490398468055055,1.0020495417787527,23.216531002215373
OFDM,49.123997400288076,8.891416718701416,9.313132180672989,1.277293896906476,6.367646054907007,1.7936572150669945,172.58814536277043
OFDM,44.38809026863557,8.239646744978986,9.972684332776176,1.4251028007285615,5.351886554649973,1.2079025791794693,84.67379751518328
FSK,10.14254279061975,1.6793565133187602,2.464100317905457,2.310740711873664,3.121574754034415,2.0178470865245597,24.555725011803084
PM,6.490422091752075,2.3653213501789696,1.0643684089902912,2.438953786352929,4.428878971976129,0.7641103901790758,35.26180254973856
FM,18.566982231275688,3.103948390543559,1.57016572528517,4.922816721583838,4.657299819925202,1.2631881541030203,46.87191026014035
BPSK,3.929577004933997,1.3427340273637571,1.255096129456803,1.4037325356861925,2.1227349906330755,0.6011645553600984,0.0
FSK,12.455679517353511,2.772273060856262,1.7812920719198413,2.3414641522260995,3.8054913905570382,1.7456034005494763,21.364412854353464
BPSK,6.354696625275314,1.2873799152555683,1.1816916854982482,1.3590776944503427,2.7020520393840908,0.3280695993467656,180.0
FSK,8.949749995445172,2.800358444436535,2.6379232260762904,2.645472454432645,3.6962718394082152,1.6406034320606224,11.402676511511402
AM,5.21137221844019,2.775018522113835,1.2306484741852892,0.2681922382369232,2.6275339525768766,0.3631388955685435,3.685200922260389
PM,8.638327102683853,2.580106783816191,1.5826117508079278,2.9199698164753505,4.1521348578287105,0.7080872148501103,53.05134912323881
QPSK,17.50830625094368,3.404619313302396,1.8111693472424644,1.343590421733305,3.930807653852984,0.6194814283730788,0.0
OFDM,45.94648926800501,8.691929229094592,7.7448350568904925,1.2562536141943355,5.118545573535954,1.006258367671209,165.60711639170987
PM,11.277570772615967,1.8615708453086186,1.755845797438874,1.3114938637068885,3.192117763477319,0.5121683453820332,67.81432874297425
QAM,29.127582319467386,5.217344691199627,2.158661638764861,1.1136559690661343,5.506991122961117,0.8010513874424059,55.25892065725385
8PSK,21.477557612860043,4.420343214806003,1.7632021647867528,1.9461962839485654,3.7070008315580454,1.6890392417557956,45.0
AM,4.987114873188747,2.297651753001228,1.058396224059154,0.3744131988255509,3.9229417690494985,0.3137457715437517,3.7835360326191205
QPSK,12.046928295829813,3.5524501057440454,1.2757726143020212,1.4992834011630531,3.311998614409184,1.42152685639754,0.0
QPSK,16.032823194505884,2.750902240114425,1.3531734622097056,1.8269768772209471,3.0095617128504784,1.2979467708924224,180.0
AM,4.768329661812747,1.1107582682959158,1.0506453264437263,0.9065223890974656,3.6824282910221062,0.2383560302328093,6.180324841811372
QAM,25.924394500789347,4.167255326359881,5.218118398900002,1.4441153695169744,5.530202700340027,0.3088339034624036,10.34629090996415
QPSK,12.109165561406797,3.5279110606202755,1.7066941640165982,1.6160881191298282,3.8848588964833386,0.7471487836563663,270.0
PM,10.985034140516799,2.435264343291264,1.562421575857996,1.2661732783455948,4.411120084616499,1.2504943844950964,30.07460633196612
AM,4.524221190954632,1.200628981139227,1.3633328256726585,0.26780425075738246,2.9294806190244946,0.43716182344551713,2.7020476330413166
FSK,6.53862969453837,3.452831248547657,1.86305998916407,3.4353846210826644,2.714734467496108,1.6277163979191125,16.050690210760592
BPSK,9.27555764578072,1.0320372667697282,1.0140094256364052,1.099829604206333,3.1951260759953515,0.6509277844628638,0.0
PM,7.253624253203238,3.1533746002076573,1.703126590651621,1.9987911983421314,3.192232476844699,1.3057358218764081,67.02325476625259
FSK,7.64992791220541,2.131227252042441,2.880492864940558,3.9393194930054065,2.927793622457725,1.377307051535716,23.97638524276494
QPSK,16.345189544062467,3.5258866683446004,1.1530848188414082,1.9734688964947393,3.364329384728595,1.1282404259422627,270.0
AM,4.404542939294535,2.4054887442394426,1.9946622988722544,0.7272478803967612,3.5881182631454704,0.11104642290490806,8.104273690648183
BPSK,5.140162318102366,1.77396079982321,1.2268744769687756,1.3822695165695014,2.221866704518293,0.505008257608182,0.0
QPSK,15.259570992680407,2.130078598701407,1.3993308329271872,1.6662349040057873,3.9676622758084843,0.9256534478156052,180.0
PM,13.173624033727844,3.3604988121515413,2.2895558323071157,1.4294374550857842,3.6072482937747528,1.4815544377230374,39.482539186582414
OFDM,38.21563485818869,8.183108612899751,7.84792330266564,1.9007820001884255,6.8130612642389785,1.7328760708831425,135.1073071343232
QPSK,14.358282342202102,2.298758957275653,1.4018695156492489,1.7425931846422302,3.8479377577586287,0.9601032991762624,180.0
QAM,28.448900678262902,5.62709235999664,4.630895621444531,1.8150271042508548,5.151821516737274,0.3032537182476964,14.856042384800352
QPSK,11.449920420027052,2.8090328176469255,1.933811275009968,1.1950394847330494,3.8437913444665006,1.3182675681595906,180.0
FSK,7.816818336481683,2.1306507107602917,2.8543170015866797,2.468158118404559,3.3218514354806636,2.119548446948373,11.797106131572143
BPSK,6.243684401064238,1.4376523647244221,1.4277337645580528,0.5501688434986887,3.322943641747803,0.7112419026971342,0.0
QPSK,13.618073680354902,3.9883475833634687,1.1111693327538412,1.590215235628607,3.681681590112417,1.4343300082169446,0.0
PM,6.168123168121227,2.4343337920786685,1.2082624638219779,2.7624254649310274,4.124431733345464,1.2575367867972291,69.13539106641264
8PSK,20.247292604295243,4.733886991883738,1.752123354109369,1.5935677567490423,3.530980953277862,0.9778943978407497,0.0
OFDM,41.74634344269402,8.521738116002936,8.864891300046468,1.6562334322936318,6.6971534147916,0.9432055143312701,230.96519483972128
QAM,27.61007290185914,4.372613836348548,4.876657527115558,1.6685131814678218,5.496241600221852,0.4322499888140861,56.732515976328706
8PSK,20.477883349204355,3.650450601062947,1.1075284724709054,1.2158579007652124,4.281853539490244,0.9790201774186453,270.0
BPSK,5.319088383224711,1.5840429522276902,1.3517315821449996,0.88736483696958,2.747220735617524,0.47295001522007696,0.0
8PSK,18.956004748558485,4.1746396203441645,1.6839336596989134,1.7497675583342467,4.170375910435339,0.9768067971161537,180.0
BPSK,8.130787674051584,1.0938273065759643,1.4741632915180811,1.0431531237064315,2.459612592400251,0.6160347385288556,180.0
8PSK,19.859696474638092,3.3239505698187006,2.00486537913026,1.7968121186802541,3.652732394453709,1.0638272935633775,45.0
8PSK,23.486087568391966,3.6466402074972817,1.5271795694291834,1.3238719500205665,3.810026016464951,1.447302253748589,135.0
FSK,5.2858920993971505,1.632012866259865,2.075610854269247,3.4994927172567882,3.8698393422015176,1.2386207969507783,14.200751317170175
FM,11.418498219192422,3.3832589811975975,2.0038819224358595,2.781976395342363,4.91301749246949,2.553761991516615,41.482780108957265
PM,13.39172810510297,3.397906202908453,1.8981605562004247,2.9222488037034346,3.2873924245266344,1.443379718994751,54.0862897199319
FM,10.296572455967912,3.2110062918082987,1.9919723377884186,3.717999510415678,3.327274217831975,2.5537247056722236,44.428788229342715
OFDM,49.82532997490087,7.821912606380444,9.407345035047602,1.216319969018972,6.011666359313205,1.949018144191408,340.9313028924339
8PSK,22.978143225530598,3.3528533932048026,1.8659902593809892,1.6180508083353722,3.591551735751246,0.8131590065896762,90.0
BPSK,8.07049854380885,1.1417152082475726,1.2338661355572351,0.8569818058777577,2.8257562111553267,0.6238858923316417,180.0
QPSK,14.643348736103855,2.7956311902445172,1.8619099483043793,1.330851804872645,3.2593658211674947,1.2433154936552713,0.0
QPSK,18.523088298882904,3.0715195990370066,1.3359555407282924,1.769543546015249,3.265187239771178,1.391518816106434,180.0
QPSK,18.354686411085446,2.183111454541902,1.0561369804098157,1.363256937348161,3.956549354474828,1.4834860541916022,270.0
BPSK,4.040462889634464,1.3529533315547777,1.168543420440537,1.2595928827379745,2.6659985311200893,0.6679301514407081,0.0
PM,5.1020418728524515,2.2195858507537793,1.0459362733566442,1.1882159374751189,3.3282612254261643,1.0035585463255225,80.85192020772107
QAM,26.22937058033063,4.889875396015881,4.902946040036151,1.3333317331152859,5.907332114190836,0.3480342022631876,230.74134863844995
BPSK,5.715545529752085,1.5034041088444616,1.1644303162653387,1.1628376002907297,3.492546837509053,0.21530812931886179,0.0
PM,9.490977254824926,3.2042462372892873,1.6982720876933088,1.2426883138807243,3.087896453814413,1.452273959628687,66.75250640526573
QAM,27.71818212102641,4.434833668510514,2.8947008482197556,1.275076785137923,5.173533527656055,0.7617661521835237,6.336908532484187
AM,3.9459147005970094,1.5348908287908234,1.9495949952878708,0.34827085510426886,3.414103453428185,0.11710141509971722,1.9768408569423856
AM,4.78449113207696,2.5689229337867583,1.7491049613997478,0.6573898489282578,2.624366433643022,0.39831286320050874,2.0679636635760645
FSK,13.658860907297335,1.6785725030622611,2.7341536522610035,2.3192850380015484,3.000762445104013,1.237502920377028,8.093202204678462
FSK,14.34896448517574,3.478204029078639,2.150067914902383,3.1896505785475426,3.6658427800024866,2.157306727065058,29.19467979833623
QAM,25.807248661428055,5.383862839346184,5.56039369675068,1.8741096277181506,5.95599958712258,0.6584549177563752,299.07391205276156
FSK,13.72063069181422,2.757209852126466,2.5955544887819335,2.7407243111153186,2.819830523605001,1.2493497692517865,17.213390499297304
BPSK,4.765674533538665,1.071027658001281,1.2462211304332507,0.5854660229651475,2.392685001654061,0.275586716491501,180.0
OFDM,32.122893056427834,9.815623997709142,7.114250853798942,1.4438975859925653,6.797223615268445,1.5159823819422116,222.49349300223875
OFDM,37.41326135826442,7.058064874341168,6.265947212059488,1.5193281165510957,5.625816666117274,1.5617978045041583,260.4680484296949
BPSK,6.79030979189161,1.9061375875672342,1.0200839069752905,0.8975157515412355,3.4217075275437026,0.34979005565498167,180.0
FSK,5.663762530844085,1.876114287431062,2.037936158257791,2.018349988305822,3.643181463061613,1.9281366945737748,27.51698467550043
QAM,26.85676636333694,5.950963984895522,2.229553898428363,1.1389603707422125,4.902917692000981,0.5694156226190206,281.78454288853
BPSK,8.023398778085904,1.2520970651139756,1.4739256442670663,1.0382202213611085,2.050079273946922,0.4420583712695332,180.0
QPSK,17.303729932442135,2.6009580073729244,1.5752672943138664,1.599101355619596,3.0233481607832102,0.678833361249222,270.0
QPSK,14.02752558490689,2.3800756290403218,1.7726687348641699,1.4889948806787627,3.3099731423668493,0.6616773464157459,90.0
FM,12.975295533954888,2.168203342263212,1.5076006717458934,3.2255686872915876,4.259619971412235,1.6643584998066265,43.46869461898491
FSK,6.768829401594514,2.007497440789784,1.6509665914679437,2.5357486321493385,3.1155025993224674,1.2834052205258883,26.792722772432512
8PSK,20.881036318885304,3.742571512866909,1.8038022754646943,1.4317817358510307,4.261313774539245,1.5214021435154073,225.0
PM,9.910384698381225,3.804666088787565,1.7207970147376124,1.0279615836790237,3.6582551071261964,1.3206481800493821,76.8036553930901
QPSK,12.497690128593153,2.9301773258290904,1.5637022194181918,1.9998714382741338,3.6441780901693774,1.1942649300626136,90.0
PM,8.544895507825299,3.532382459118015,1.7423984865088542,2.9893802599290504,3.685680861402066,0.5680002836475774,70.95468822540496
QPSK,12.505015968847033,2.7074765055598067,1.7394835856213278,1.4942359264076128,3.0286459313102565,1.1168498512759222,0.0
8PSK,24.21834509967107,3.999124622280471,1.8507701751272068,1.218868492329547,4.260973564531653,1.4209553104836723,45.0
PM,5.338216417191992,2.618751744043628,2.018733104109445,1.19032780016043,3.6159061007233686,1.4421466030661954,56.156069453467694
PM,6.991022903981734,3.099466571916449,1.9665685696268405,1.320707969375546,3.3577911589761906,0.9620217839602411,41.292562587260726
QPSK,15.191981785123732,2.2689351056411105,1.5172518254386436,1.0494781910541393,3.8815352980116815,0.8432496908055924,270.0
FSK,11.496631634695277,1.8826895254037452,2.117883941841244,2.3405911685040675,2.533024173500678,1.4754525012849447,18.409300593103143
QAM,29.88556604843565,5.5228988416148255,2.322060039197242,1.6601882778425758,4.541678329675911,0.47060305190696605,92.36256116515663
FSK,12.130392752586317,2.054679835877879,1.5009174527333806,3.7307512242042193,3.7336365768697126,1.3601494544556791,14.352628373907661
QAM,26.52110857218728,5.720700669617113,2.561072646541714,1.4299397477851188,4.1944488358528496,0.5727166739070397,5.438680411573578
BPSK,6.689307977800768,1.8498022608023537,1.0299523505016819,0.7274581104729206,2.3890699928317707,0.4320148967832729,0.0
FSK,10.52751833235126,3.0526213059572913,1.62719702436952,3.717290934324968,2.7352456835449077,2.323903628766801,12.783321790823175
8PSK,15.739486898697013,4.771799247791499,1.2094124828690436,1.6300499020370154,4.143967599253522,0.9811515034146459,45.0
FSK,5.092222735872269,1.9601452422074068,2.129251110317008,2.242831530623908,2.6564166367473194,2.3653686664343576,19.63675072557223
FSK,8.458261637856792,2.8542898746583263,1.8070375119326856,3.2366806345598826,2.694378595014977,1.2027048309291715,28.288295035239475
QAM,23.33831523702072,4.655572138323514,3.602620007092127,1.7060409839581683,5.131617268372349,0.9477484349693825,9.158724407678168
BPSK,9.735880771738556,1.25621693216559,1.4178966637889436,1.1077214042619692,3.4722555339548293,0.7677901673681944,0.0
BPSK,5.222906977337793,1.148545151509981,1.0021868395504898,1.4702350624280207,3.41524884455589,0.49019022750568114,180.0
AM,5.02096299234673,1.137715075215083,1.1177181990826273,0.9328886750957102,3.260104404299257,0.43727345066294043,8.982696496338443
FSK,5.485259515766931,1.876560697794644,1.5998579209536525,2.3774796913970144,3.115799389683815,1.353655853669481,9.168331195133582
FM,16.825719203067642,2.1854875902482584,2.8638910624664877,3.460922754805044,3.7858898779331076,2.910924287257557,27.528371244448465
PM,6.651400980830566,3.9778569343578423,1.69540648343633,1.789565144834617,4.379420239129845,1.02923833657711,72.30461771575874
QAM,22.354943957245183,4.338933170389059,2.274027222364024,1.8971332992460654,4.400734189486298,0.5154278308450757,102.89049338842239
